id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
adab699,adab,31,Al-Adab Al-Mufrad,291,699,"Rifa'a az-Zurqi said, ""In the Battle of Uhud when the idolaters retreated, the Messenger of Allah, may Allah bless him and grant him peace, said, 'Form straight ranks so that I can praise my Almighty Lord.' They formed in ranks behind him. He said, 'O Allah, all praise is due to You. O Allah, none can contract what You expand nor bring near what you put far away. None can put far away what You bring near. None can give what You withhold nor withhold what You give. O Allah, expand to us some of Your blessings, mercy and favour and give us provision! O Allah, I ask You for the abiding blessing which is neither changed nor removed. O Allah, I ask You for blessing on the Day of Utter Poverty and security on the Day of Fear. O Allah, I seek refuge with You from the evil of what You give us. O Allah, make us love belief and adorn our hearts with it. Make us hate disbelief, deviance and rebellion. Place us among the rightly-guided. O Allah, make us die Muslims and make us live as Muslims and join us to the rightly, acting, who are neither disappointed nor afflicted. O Allah, fight the unbelievers who bar your path and who deny Your Messengers. Place You abasement and punishment over them. O Allah, fight the unbelievers who were given the Book, O Lord of Truth!'""",Al-Albani,Sahih
adab700,adab,31,Al-Adab Al-Mufrad,292,700,"Ibn 'Abbas said, ""The Prophet, may Allah bless him and grant him peace, made the following supplication during affliction: 'There is no god but Allah, the Immense, the Forbearing. There is no god but Prophet, the Lord of the heavens and the earth and the Lord of the Immense Throne.'""",Al-Albani,Sahih
adab701,adab,31,Al-Adab Al-Mufrad,292,701,"Abdu'r-Rahman ibn Abi Bakra reported that he said to his father, ""I heard you making this supplication every morning: 'O Allah, make me healthy in my body. O Allah, make me healthy in my hearing. O Allah, make me healthy in my sight. There is no god but You.' You repeat it three times in the evening and three times in the morning. And you say, 'O Allah, I seek refuge with You from disbelief and poverty. O Allah, I seek refuge with You from the punishment of the grave. There is no god but You,' and you repeat it three times in the evening and three times in the morning."" He replied, :Yes, my son. I heard the Messenger of Allah, may Allah bless him and grant him peace, say them and I like to follow his sunnah.""",Al-Albani,Hasan
adab702,adab,31,Al-Adab Al-Mufrad,292,702,"Ibn 'Abbas said, ""The Prophet, may Allah bless him and grant him peace, made the following supplication during affliction: 'There is no god but Allah, the Immense, the Forbearing. There is no god but Allah, Lord of the Immense Throne, there is no god but Allah, the Lord of the heavens and the earth and the Lord of the Immense Throne.' O Allah, avert its evil.""",Al-Albani,Sahih
adab703,adab,31,Al-Adab Al-Mufrad,293,703,"Jabir said, ""The Prophet. may Allah bless him and grant him peace, used to teach us the istikhara in matters just as if it was a sura of the Qur'an. He said, 'When someone is concerned about something, he should pray two rak'ats and then say, 'O Allah, I ask You for the good by Your knowledge and I ask You for strength by Your power and I ask You for some of Your immense abundant favour, You have the power and I do not. You know and I do not know. You are the Knower of the Unseen Worlds. O Allah, if You know that this affair is good for me in my deen, my livelihood and the end of my affair (or he said 'in the beginning of my affair') and its conclusion, then avert it from me and avert me from it. Decree for me the good wherever it is and then make me content."" Then he should state what he needs.'""",Al-Albani,Sahih
adab739,adab,32,Al-Adab Al-Mufrad,309,739,"Muhammad bin Ziyad said that he found that the predecessors (that is, the companions and their successors) lived together with their families. When a guest of one of them arrived and he found the cooking pot of another on the stove, he would take it serve his guest from it. When the owner of the cooking pot found it missing, he would enquire and the man who had taken it would tell him that he took it for his guest. There upon the owner would exclaim."" May Allah bless it for you,"" or he would make a similar exclamation.  And Muhammad said, when bread was baked (the one with the guest would take all of it). Their homes were separated by walls made of canes"".  A narration of the Hadith, Baqiyyah, said,"" I too found (my teacher) Muhammad bin Ziyad and his colleagues observe this practice.",,
adab740,adab,32,Al-Adab Al-Mufrad,310,740,"Abu Hurayrah (ra) said that a man came to the Messenger of Allah (ﷺ). He sent message to his homes that they should send him if they had anything (to entertain his guest). They all sent back a reply that they had nothing but water. The messenger of Allah ^ asked (his companions),"" Who will entertain this guest?"" One of the Ansar volunteered to serve the guest. This companion took him and said to his wife,"" Honour the guest of the Messenger of Allah."" She responded that they only had the food of their children and nothing more. He said to her,"" Prepare to serve and set the lantern and send the children to sleep"". When they decided to have their meal, she laid the food on the cloth and set the lantern after putting her children to sleep. She then stood pretending to set right the lantern but, in the process, she extinguished it. Both husband and wife sat down leaving an impression on their guest that they were partaking the meal with him. Both of them passed the night in hunger. In the morning, that companion went to the Prophet (ﷺ) who said to him,"" Allah is pleased with your deed and revealed to me this verse: "" ... but give [them] preference over themselves, even though they are in privation. And whoever is protected from the stinginess of his soul - it is those who will be the successful."" (al-Hashr,59:9)",,
adab741,adab,32,Al-Adab Al-Mufrad,311,741,"Abu Shurayh at Adawi (ra) said that his ears heard eyes observed that The Messenger of Allah (ﷺ) was saying,"" he who believes in Allah and the last day should honour his neighbor. He who believes in Allah and the Last Day should take great care of the Jaizah his guest."" (Jaizah is a provision for a guest that is superior to one’s everyday meal.) The narrator asked,"" what is his Jaizah, O messenger of Allah?"" The Prophet (ﷺ) said,"" his Jaizah, extends over one day and one night while (general) hospitality extends over three days. And beyond that t(that is after three days) is counted as Sadaqah (meaning, whatever the host spends after three days on his guest will be under the head of Sadaqah because hospitality ends at three days). And he who believes in Allah and the last day should speak a good word or keep silent.""",,
adab742,adab,32,Al-Adab Al-Mufrad,312,742,"Abu Hurayrah (ra) has reported that the Messenger of Allah (ﷺ) said,""Hospitality extends over three days and what is beyond that (more than three days) is Sadaqah.",,
adab743,adab,32,Al-Adab Al-Mufrad,313,743,"Abu Shurayh al-Kabi al-Adawi (ra) has reported that the Messenger of Allah (ﷺ) said, ""He who believes in Allah and the last day should speak a good, decent conversation otherwise remain silent. And he who believes in Allah and the last day should honour his guest whose Jaizah (a provision for the guest better than one’s own meals) is the length of a day and a night. And hospitality extends for three days and whatever is beyond that (more than three days) is Sadaqah. it is not proper for a guest to tax his host by overstaying (so that he is tired of him).",,
adab744,adab,32,Al-Adab Al-Mufrad,314,744,"Al-Miqdam Abu karimah al-Shamee (ra) has reported the prophet j|| as saying,"" If a guest arrives then it is Wajib on every Muslim to serve him the night’s meal. And, if a guest stays at his house until morning then the morning meal is a debt on him which the guest may receive or forsake.""",,
adab745,adab,32,Al-Adab Al-Mufrad,315,745,"Uqbah bin Aamir (ra) said that he said to the Prophet (ﷺ),"" O Messenger of Allah, what do you say about a situation when you send us to a people who do not give us hospitality."" He said,"" If you go to a people and they present you what a guest needs then accept it. But if they do not serve you then take from them the right of a guest that they ought to have given"".",,
adab746,adab,32,Al-Adab Al-Mufrad,316,746,"Abu Usayd as-Sa'idi invited the Prophet, may Allah bless him and grant him peace, to his wedding. His wife, who was the bride, served them that day. She said, ""Do you know what I served the Messenger of Allah, may Allah bless him and grant him peace? I served him some dates which had been infused in a pot overnight.""",Al-Albani,Sahih
adab747,adab,32,Al-Adab Al-Mufrad,317,747,"Nu'aym ibn Qa'nab said, ""I went to Abu Dharr and did not find him at home. I asked his wife, 'Where is Abu Dharr?' 'Fetching some things for the house. He will be back presently.' I sat down to wait for him and he came with two camels. One of them was lined up behind the other and each of the camels had a waterskin on its neck. Abu Dharr took them off. Then he came and I said, 'Abu Dharr! There was no man who I desired to meet more than you and there was none that I hated to meet more than you!' He said, 'Your father is for Allah! How can these two be joined together?' I replied, 'In the Jahiliyya, a buried a daughter alive and I feared that I would meet you and you would say, ""There is no way for you to repent. There is no way out."" On the other hand, I used to hope that you would say, ""There is a way for you to repent. There is a way out.""' He asked,"" Did you do that in the Jahiliyah?"" And Nuaym said ""Yes."". Abu Dharr (ra) said,"" Allah has forgiven the sins committed earlier (before the Islamic times)"".  He then said to his wife,"" Bring us the meal."" But she refused to do so. He  then commanded her but she again refused to bring it and their voices were  soon raised. Abu Dharr (ra) said,"" You will not go beyond what the Messenger  of Allah (ﷺ) has said"".  Nuaym asked,"" What has the Messenger of Allah (ﷺ) said about them?"" Abu Dharr (ra) said,"" The Messenger of Allah (ﷺ) has said that a woman is created from a crooked rib and if you attempt to straighten it you will break it but if you leave her alone you will enjoy her while the crookedness remains in her"".  His wife then turned her back to them and went away and brought thareed as though she matched the bird Qatah (in swiftness). He then said,"" you go ahead, eat the food. And do not worry (about eating alone). For I am fasting,"" he stood up to offer prayers and hurried to the bowing posture. After he had  finished his prayer, he began to eat. Nuaym exclaimed, ""We belong to Allah! I had given no thought to it that you would lie to me. You said just now that you were fasting and you have come to eat"".  He said,""Your father is for Allah! Ever since I have met you, I have not spoken a lie."" Nuaym said, ""Did you not tell me that you were fasting?"" He said,""Yes. I have kept three fasts in this month so that the reward for it is written down for me while it is lawful for me to eat too.",Al-Albani,Hasan
adab748,adab,32,Al-Adab Al-Mufrad,318,748,"Thawban reported that the Prophet, may Allah bless him and grant him peace, said, ""The best dinar a man spends is the dinar which he spends on his family, the dinar which he spends on his companions in the Way of Allah, and the dinar which he spends on his riding animal in the Way of Allah.""",Al-Albani,Sahih
adab749,adab,32,Al-Adab Al-Mufrad,318,749,"Abu Mas'ud al-Badri reported that the Prophet, may Allah bless him and grant him peace, said, ""When someone spends something on his family and reckons its reward to be with Allah, then it is sadaqa for him.""",Al-Albani,Sahih
adab750,adab,32,Al-Adab Al-Mufrad,318,750,"Jabir said, ""A man said, 'Messenger of Allah, I have a dinar.' He said, 'Spend it on yourself.' The man said, 'I have another.' He said, 'Spend it on your servant (or he said, 'on your child').' The man said, 'I have another.' He said, 'Use it in the Way of Allah, but that is the least form of sadaqa.'""",,
