id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
muslim1004e,muslim,25,Muslim,2,1004e,This hadith has been narrated on the authority of Hisham b. 'Urwa with the same chain of transmitters.,,Sahih
muslim1631,muslim,25,Muslim,3,1631,"Abu Huraira (Allah be pleased with him) reported Allah's Messenger (ﷺ) as saying: When a man dies, his acts come to an end, but three, recurring charity, or knowledge (by which people) benefit, or a pious son, who prays for him (for the deceased).",,Sahih
muslim1632a,muslim,25,Muslim,4,1632a,"Ibn Umar reported: Umar acquired a land at Khaibar. He came to Allah's Messenger (ﷺ) and sought his advice in regard to it. He said: Allah's Messenger, I have acquired land in Khaibar. I have never acquired property more valuable for me than this, so what do you command me to do with it? Thereupon he (Allah's Messenger) said: If you like, you may keep the corpus intact and give its produce as Sadaqa. So 'Umar gave it as Sadaqa declaring that property must not be sold or inherited or given away as gift. And Umar devoted it to the poor, to the nearest kin, and to the emancipation of slaves, aired in the way of Allah and guests. There is no sin for one, who administers it if he eats something from it in a reasonable manner, or if he feeds his friends and does not hoard up goods (for himself). He (the narrator) said: I narrated this hadith to Muhammad, but as I reached the (words)"" without hoarding (for himself) out of it."" he (Muhammad' said:"" without storing the property with a view to becoming rich."" Ibn 'Aun said: He who read this book (pertaining to Waqf) informed me that in it (the words are)"" without storing the property with a view to becoming rich.""",,Sahih
muslim1632b,muslim,25,Muslim,4,1632b,"This hadith has been narrated on the authority of Ibn 'Aun with the same chain of transmitters up to the words:"" Or he may feed the friend withoiut hoarding from it"" and he made no mention of what follows.",,Sahih
muslim1633,muslim,25,Muslim,4,1633,"Umar reported: I acquired land from the lands of Khaibar. I came to Allah's Messenger (ﷺ) and said: I have acquired a piece of land. Never have I acquired land more loved by me and more cherished by me than this. The rest of the hadith is the same, but he made no mention of this:"" I narrated it to Muhammad"" and what follows.",,Sahih
muslim1634a,muslim,25,Muslim,5,1634a,"Talha b. Musarrif reported: I asked 'Abdullah b. Abu Aufa whether Allah's Messenger (ﷺ) had made any will (in regard to his property). He said: NO. I said: Then why has making of will been made necessary for the Muslims, or why were they commanded to make will? Thereupon he said: He made the will according to the Book of Allah, the Exalted and Majestic.",,Sahih
muslim1634b,muslim,25,Muslim,5,1634b,"This hadith has been narrated on the authority of Malik b. Mighwal with the same chain of transmitters but with a slight variation of words. In the hadith related by Waki (the words are)"" I said: How the people have been ordered about the will"" ; and in the hadith of Ibn Numair (the words are):"" How the will has been prescribed for the Muslims, '.",,Sahih
muslim1635a,muslim,25,Muslim,5,1635a,"A'isha reported: Allah's Messenger (ﷺ) left neither dinar nor dirham (wealth in the form of cash), nor goats (and sheep), nor camels. And he made no will about anything (in regard to his material possessions, as he had none),",,Sahih
muslim1635b,muslim,25,Muslim,5,1635b,This hadith has been narrated on the authority of A'mash with the same chain of transmitters.,,Sahih
muslim1636,muslim,25,Muslim,5,1636,"Aswad b. Yazid reported: It was mentioned before A'isha that will had been made (by the Holy Prophet) in favour of 'Ali (as the Prophet's first caliph), whereupon she said: When did he make will in his favour? I had been providing support to him (to the Holy Prophet) with my chest (or with my lap). He asked for a tray, when he fell in my lap (relaxing his body), and I did not realise that he had breathed his last. When did he make any will in his ('Ali's) favour?",,Sahih
muslim1637a,muslim,25,Muslim,5,1637a,"Sa'id b. Jubair reported that Ibn 'Abbas said: Thursday, (and then said): What is this Thursday? He then wept so much that his tears moistened the pebbles. I said: Ibn 'Abbas, what is (significant) about Thursday? He (Ibn 'Abbas) said: The illness of Allah's Messenger (ﷺ) took a serious turn (on this day), and he said: Come to me, so that I should write for you a document that you may not go astray after me. They (the Companions around him) disputed, and it is not meet to dispute in the presence of the Apostle. They said: How is lie (Allah's Messenger)? Has he lost his consciousness? Try to learn from him (this point). He (the Holy Prophet) said: Leave me. I am better in the state (than the one in which you are engaged). I make a will about three things: Turn out the polytheists from the territory of Arabia; show hospitality to the (foreign) delegations as I used to show them hospitality. He (the narrator) said: He (Ibn Abbas) kept silent on the third point, or he (the narrator) said: But I forgot that.

This hadith was mentioned through another chain.",,Sahih
muslim1637b,muslim,25,Muslim,5,1637b,"Sa'id b. Jubair reported from Ibn Abbas that he said: Thursday, and what about Thursday? Then tears began to flow until I saw them on his cheeks as it they were the strings of pearls. He (the narrator) said that Allah's Messenger (ﷺ) said: Bring me a shoulder blade and ink-pot (or tablet and inkpot), so that I write for you a document (by following which) you would never go astray. They said: Allah's Messenger (may peace upon him) is in the state of unconsciousness.",,Sahih
muslim1637c,muslim,25,Muslim,5,1637c,"Ibn Abbas reported: When Allah's Messenger (ﷺ) was about to leave this world, there were persons (around him) in his house, 'Umar b. al-Kbattab being one of them. Allah's Messenger (ﷺ) said: Come, I may write for you a document; you would not go astray after that. Thereupon Umar said: Verily Allah's Messenger (ﷺ) is deeply afflicted with pain. You have the Qur'an with you. The Book of Allah is sufficient for us. Those who were present in the house differed. Some of them said: Bring him (the writing material) so that Allah's Messenger (ﷺ) may write a document for you and you would never go astray after him And some among them said what 'Umar had (already) said. When they indulged in nonsense and began to dispute in the presence of Allah's Messenger (ﷺ), he said: Get up (and go away) 'Ubaidullah said: Ibn Abbas used to say: There was a heavy loss, indeed a heavy loss, that, due to their dispute and noise. Allah's Messenger (ﷺ) could not write (or dictate) the document for them.",,Sahih
muslim1638a,muslim,26,Muslim,1,1638a,Ibn Abbas reported that Sa'd b. Ubida asked Allah's Messenger (ﷺ) for a decision about a vow taken by his mother who had died before fulfilling it. Allah's Messenger (ﷺ) said: Fulfil it on her behalf.,,Sahih
muslim1638b,muslim,26,Muslim,1,1638b,This hadith has been narrated on the authority of Zuhri with a different chains of transmitters.,,Sahih
muslim1639a,muslim,26,Muslim,2,1639a,Abdullah b. Umar reported: Allah's Messenger (may peace he upon him) singled out one day forbidding us to take vows and said: It would not avert anything; it is by which something is extracted from the miserly person.,,Sahih
muslim1639b,muslim,26,Muslim,2,1639b,"Ibn Umar reported Allah's Messenger (ﷺ) as saying: The vow neither hastens anything nor defers anything, but is the means whereby (something) is extracted from the miserly person.",,Sahih
muslim1639c,muslim,26,Muslim,2,1639c,"Ibn Umar reported that Allah's Messenger (ﷺ) forbade (people) taking vows, and said: It does not (necessarily) bring good (in the form of substantial, and tangible results), but it is the meant whereby something is extracted from the miserly persons.",,Sahih
muslim1639d,muslim,26,Muslim,2,1639d,This hadith has been narrated on the authority of Mansur with the same chain of transmitters.,,Sahih
muslim1640a,muslim,26,Muslim,2,1640a,"Abu Heraira reported Allah's Messenger (ﷺ) as saying: Do not take vows, for a vow has no effect against Fate; it is only from the miserly that something is extracted.",,Sahih
muslim1640b,muslim,26,Muslim,2,1640b,"Abu Huraira reported Allah's Messenger (ﷺ) forbidding taking of vows, and said: It does not avert Fate, but is the means by which something is extracted from the miser.",,Sahih
muslim1640c,muslim,26,Muslim,2,1640c,"Abu Huraira reported Allah's Messenger (ﷺ) as saying: The vow does not bring anything near to the son of Adam which Allah has not ordained for him, but (at times) the vow coincides with Destiny, and this is how something is extracted from the miserly person, which that miser was not willing to give.",,Sahih
muslim1640d,muslim,26,Muslim,2,1640d,This hadith has been transmitted on the authority of 'Amr b. Abu 'Amr.,,Sahih
muslim1641a,muslim,26,Muslim,3,1641a,"Imran b. Husain reported that the tribe of Thaqif was the ally of Banu 'Uqail. Thaqif took two persons from amongst the Companions of Allah's Messenger (ﷺ) as prisoners. The Companions of Allah's Messenger (ﷺ) took one person at Banu Uqail as prisoner, and captured al-'Adbi (the she-camel of the Holy Prophet) along with him. Allah's Messenger (ﷺ) came to him and he was tied with ropes. He said: Muhammad. He came near him and said: What is the matter with you? Thereupon he (the prisoner) said: Why have you taken me as prisoner and why have you caught hold of one proceeding the pilgrims (the she-camel as she carried the Prophet (ﷺ) on her back and walked ahead of the multitude)? He (the Holy Prophet) said: (Yours is a great fault). I (my men) have caught hold of you for the crime of your allies, Banu Thaqif. He (the Holy Prophet) then turned away. He again called him and said: Muhammad, Muhammad, and since Allah's Messenger (ﷺ) was very compassionate, and tenderhearted, he returned to him, and said: What is the matter with you? He said: I am a Muslim, whereupon he (the Holy Prophet) said: Had you said this when you had been the master of yourself, you would have gained every success. He then turned away. He (the prisoner) called him again saying: Muhammad, Muhammad. He came to him and said: What is the matter with you? He said: I am hungry, feed me, and I am thirsty, so provide me with drink. He (the Holy Prophet) said: That is (to satisfy) your want. He was then ransomed for two persons (who had been taken prisoner by Thaqif). He (the narrator) said: A woman of the Ansar had been taken prisoner and also al-Adbi' was caught. The woman had been tied with ropes. The people were giving rest to their animals before their houses. She escaped one night from the bondage and came to the camels. As she drew near the camels, they fretted and fumed and so she left them until she came to al-, Adbi'. It did not fret and fume; it was docile She rode upon its back and drove it away and she went off. When they (the enemies of Islam) were warned of this, they went in search of it, but it (the she-camel) exhausted them. She (the woman) took vow for Allah, that in case He would save her through it, she would offer that as a sacrifice. As she reached Medina, the people saw her and they said: Here is al-Adbi, the she-camel of Allah's Messenger (ﷺ). She (the woman) said that she had taken a vow that if Allah would save her on its back, she would sacrifice it. They (the Prophet's Companions) came to Allah's Messenger (ﷺ) and made a mention of that to him, whereupon he said: Hallowed be Allah, how ill she rewarded it that she took vow to Allah that if He saves her on its back, she would sacrifice it! There is no fulfillment of the vow in an act of disobedience, nor in an act over which a person has no control. In the version of Ibn Hujr (the words are):"" There is no vow in disobedience to Allah.""",,Sahih
